rank,count,frequency,subset,approach
96,62,0.7209302325581395,ident,retrained-fc1-msr
97,63,0.7325581395348837,ident,retrained-fc1-msr
98,63,0.7325581395348837,ident,retrained-fc1-msr
99,63,0.7325581395348837,ident,retrained-fc1-msr
100,63,0.7325581395348837,ident,retrained-fc1-msr
101,63,0.7325581395348837,ident,retrained-fc1-msr
102,63,0.7325581395348837,ident,retrained-fc1-msr
103,63,0.7325581395348837,ident,retrained-fc1-msr
104,63,0.7325581395348837,ident,retrained-fc1-msr
105,63,0.7325581395348837,ident,retrained-fc1-msr
106,64,0.7441860465116279,ident,retrained-fc1-msr
107,64,0.7441860465116279,ident,retrained-fc1-msr
108,64,0.7441860465116279,ident,retrained-fc1-msr
109,64,0.7441860465116279,ident,retrained-fc1-msr
110,64,0.7441860465116279,ident,retrained-fc1-msr
111,64,0.7441860465116279,ident,retrained-fc1-msr
112,64,0.7441860465116279,ident,retrained-fc1-msr
113,64,0.7441860465116279,ident,retrained-fc1-msr
114,64,0.7441860465116279,ident,retrained-fc1-msr
115,64,0.7441860465116279,ident,retrained-fc1-msr
116,64,0.7441860465116279,ident,retrained-fc1-msr
117,64,0.7441860465116279,ident,retrained-fc1-msr
118,64,0.7441860465116279,ident,retrained-fc1-msr
119,64,0.7441860465116279,ident,retrained-fc1-msr
120,65,0.7558139534883721,ident,retrained-fc1-msr
121,65,0.7558139534883721,ident,retrained-fc1-msr
122,65,0.7558139534883721,ident,retrained-fc1-msr
123,65,0.7558139534883721,ident,retrained-fc1-msr
124,65,0.7558139534883721,ident,retrained-fc1-msr
125,66,0.7674418604651163,ident,retrained-fc1-msr
126,66,0.7674418604651163,ident,retrained-fc1-msr
127,66,0.7674418604651163,ident,retrained-fc1-msr
128,66,0.7674418604651163,ident,retrained-fc1-msr
129,67,0.7790697674418605,ident,retrained-fc1-msr
130,67,0.7790697674418605,ident,retrained-fc1-msr
131,67,0.7790697674418605,ident,retrained-fc1-msr
132,67,0.7790697674418605,ident,retrained-fc1-msr
133,67,0.7790697674418605,ident,retrained-fc1-msr
134,68,0.7906976744186046,ident,retrained-fc1-msr
135,68,0.7906976744186046,ident,retrained-fc1-msr
136,68,0.7906976744186046,ident,retrained-fc1-msr
137,68,0.7906976744186046,ident,retrained-fc1-msr
138,68,0.7906976744186046,ident,retrained-fc1-msr
139,68,0.7906976744186046,ident,retrained-fc1-msr
140,68,0.7906976744186046,ident,retrained-fc1-msr
141,68,0.7906976744186046,ident,retrained-fc1-msr
142,68,0.7906976744186046,ident,retrained-fc1-msr
143,69,0.8023255813953488,ident,retrained-fc1-msr
144,69,0.8023255813953488,ident,retrained-fc1-msr
145,69,0.8023255813953488,ident,retrained-fc1-msr
146,69,0.8023255813953488,ident,retrained-fc1-msr
147,70,0.813953488372093,ident,retrained-fc1-msr
148,70,0.813953488372093,ident,retrained-fc1-msr
149,70,0.813953488372093,ident,retrained-fc1-msr
150,70,0.813953488372093,ident,retrained-fc1-msr
151,70,0.813953488372093,ident,retrained-fc1-msr
152,70,0.813953488372093,ident,retrained-fc1-msr
153,70,0.813953488372093,ident,retrained-fc1-msr
154,70,0.813953488372093,ident,retrained-fc1-msr
155,70,0.813953488372093,ident,retrained-fc1-msr
156,70,0.813953488372093,ident,retrained-fc1-msr
157,72,0.8372093023255814,ident,retrained-fc1-msr
158,72,0.8372093023255814,ident,retrained-fc1-msr
159,72,0.8372093023255814,ident,retrained-fc1-msr
160,72,0.8372093023255814,ident,retrained-fc1-msr
161,72,0.8372093023255814,ident,retrained-fc1-msr
162,72,0.8372093023255814,ident,retrained-fc1-msr
163,72,0.8372093023255814,ident,retrained-fc1-msr
164,72,0.8372093023255814,ident,retrained-fc1-msr
165,72,0.8372093023255814,ident,retrained-fc1-msr
166,72,0.8372093023255814,ident,retrained-fc1-msr
167,72,0.8372093023255814,ident,retrained-fc1-msr
168,72,0.8372093023255814,ident,retrained-fc1-msr
169,73,0.8488372093023255,ident,retrained-fc1-msr
170,74,0.8604651162790697,ident,retrained-fc1-msr
171,74,0.8604651162790697,ident,retrained-fc1-msr
172,74,0.8604651162790697,ident,retrained-fc1-msr
173,74,0.8604651162790697,ident,retrained-fc1-msr
174,74,0.8604651162790697,ident,retrained-fc1-msr
175,74,0.8604651162790697,ident,retrained-fc1-msr
176,74,0.8604651162790697,ident,retrained-fc1-msr
177,74,0.8604651162790697,ident,retrained-fc1-msr
178,75,0.872093023255814,ident,retrained-fc1-msr
179,75,0.872093023255814,ident,retrained-fc1-msr
180,75,0.872093023255814,ident,retrained-fc1-msr
181,75,0.872093023255814,ident,retrained-fc1-msr
182,75,0.872093023255814,ident,retrained-fc1-msr
183,75,0.872093023255814,ident,retrained-fc1-msr
184,75,0.872093023255814,ident,retrained-fc1-msr
185,75,0.872093023255814,ident,retrained-fc1-msr
186,76,0.8837209302325582,ident,retrained-fc1-msr
187,77,0.8953488372093024,ident,retrained-fc1-msr
188,77,0.8953488372093024,ident,retrained-fc1-msr
189,77,0.8953488372093024,ident,retrained-fc1-msr
190,77,0.8953488372093024,ident,retrained-fc1-msr
191,77,0.8953488372093024,ident,retrained-fc1-msr
192,77,0.8953488372093024,ident,retrained-fc1-msr
193,78,0.9069767441860465,ident,retrained-fc1-msr
194,78,0.9069767441860465,ident,retrained-fc1-msr
195,78,0.9069767441860465,ident,retrained-fc1-msr
196,78,0.9069767441860465,ident,retrained-fc1-msr
197,78,0.9069767441860465,ident,retrained-fc1-msr
198,78,0.9069767441860465,ident,retrained-fc1-msr
199,78,0.9069767441860465,ident,retrained-fc1-msr
200,78,0.9069767441860465,ident,retrained-fc1-msr
201,78,0.9069767441860465,ident,retrained-fc1-msr
202,78,0.9069767441860465,ident,retrained-fc1-msr
203,78,0.9069767441860465,ident,retrained-fc1-msr
204,78,0.9069767441860465,ident,retrained-fc1-msr
205,78,0.9069767441860465,ident,retrained-fc1-msr
206,78,0.9069767441860465,ident,retrained-fc1-msr
207,78,0.9069767441860465,ident,retrained-fc1-msr
208,78,0.9069767441860465,ident,retrained-fc1-msr
209,78,0.9069767441860465,ident,retrained-fc1-msr
210,78,0.9069767441860465,ident,retrained-fc1-msr
211,78,0.9069767441860465,ident,retrained-fc1-msr
212,78,0.9069767441860465,ident,retrained-fc1-msr
213,78,0.9069767441860465,ident,retrained-fc1-msr
214,78,0.9069767441860465,ident,retrained-fc1-msr
215,78,0.9069767441860465,ident,retrained-fc1-msr
216,78,0.9069767441860465,ident,retrained-fc1-msr
217,78,0.9069767441860465,ident,retrained-fc1-msr
218,78,0.9069767441860465,ident,retrained-fc1-msr
219,78,0.9069767441860465,ident,retrained-fc1-msr
220,78,0.9069767441860465,ident,retrained-fc1-msr
221,78,0.9069767441860465,ident,retrained-fc1-msr
222,78,0.9069767441860465,ident,retrained-fc1-msr
223,78,0.9069767441860465,ident,retrained-fc1-msr
224,78,0.9069767441860465,ident,retrained-fc1-msr
225,78,0.9069767441860465,ident,retrained-fc1-msr
226,78,0.9069767441860465,ident,retrained-fc1-msr
227,78,0.9069767441860465,ident,retrained-fc1-msr
228,78,0.9069767441860465,ident,retrained-fc1-msr
229,78,0.9069767441860465,ident,retrained-fc1-msr
230,78,0.9069767441860465,ident,retrained-fc1-msr
231,78,0.9069767441860465,ident,retrained-fc1-msr
232,78,0.9069767441860465,ident,retrained-fc1-msr
233,78,0.9069767441860465,ident,retrained-fc1-msr
234,78,0.9069767441860465,ident,retrained-fc1-msr
235,79,0.9186046511627907,ident,retrained-fc1-msr
236,79,0.9186046511627907,ident,retrained-fc1-msr
237,79,0.9186046511627907,ident,retrained-fc1-msr
238,79,0.9186046511627907,ident,retrained-fc1-msr
239,79,0.9186046511627907,ident,retrained-fc1-msr
240,79,0.9186046511627907,ident,retrained-fc1-msr
241,80,0.9302325581395349,ident,retrained-fc1-msr
242,80,0.9302325581395349,ident,retrained-fc1-msr
243,80,0.9302325581395349,ident,retrained-fc1-msr
244,80,0.9302325581395349,ident,retrained-fc1-msr
245,80,0.9302325581395349,ident,retrained-fc1-msr
246,80,0.9302325581395349,ident,retrained-fc1-msr
247,80,0.9302325581395349,ident,retrained-fc1-msr
248,80,0.9302325581395349,ident,retrained-fc1-msr
249,80,0.9302325581395349,ident,retrained-fc1-msr
250,80,0.9302325581395349,ident,retrained-fc1-msr
251,80,0.9302325581395349,ident,retrained-fc1-msr
252,80,0.9302325581395349,ident,retrained-fc1-msr
253,81,0.9418604651162791,ident,retrained-fc1-msr
254,81,0.9418604651162791,ident,retrained-fc1-msr
255,82,0.9534883720930233,ident,retrained-fc1-msr
256,82,0.9534883720930233,ident,retrained-fc1-msr
257,82,0.9534883720930233,ident,retrained-fc1-msr
258,82,0.9534883720930233,ident,retrained-fc1-msr
259,82,0.9534883720930233,ident,retrained-fc1-msr
260,82,0.9534883720930233,ident,retrained-fc1-msr
261,82,0.9534883720930233,ident,retrained-fc1-msr
262,82,0.9534883720930233,ident,retrained-fc1-msr
263,82,0.9534883720930233,ident,retrained-fc1-msr
264,82,0.9534883720930233,ident,retrained-fc1-msr
265,82,0.9534883720930233,ident,retrained-fc1-msr
266,82,0.9534883720930233,ident,retrained-fc1-msr
267,82,0.9534883720930233,ident,retrained-fc1-msr
268,82,0.9534883720930233,ident,retrained-fc1-msr
269,82,0.9534883720930233,ident,retrained-fc1-msr
270,83,0.9651162790697675,ident,retrained-fc1-msr
271,83,0.9651162790697675,ident,retrained-fc1-msr
272,83,0.9651162790697675,ident,retrained-fc1-msr
273,83,0.9651162790697675,ident,retrained-fc1-msr
274,83,0.9651162790697675,ident,retrained-fc1-msr
275,83,0.9651162790697675,ident,retrained-fc1-msr
276,83,0.9651162790697675,ident,retrained-fc1-msr
277,83,0.9651162790697675,ident,retrained-fc1-msr
278,83,0.9651162790697675,ident,retrained-fc1-msr
279,83,0.9651162790697675,ident,retrained-fc1-msr
280,84,0.9767441860465116,ident,retrained-fc1-msr
281,84,0.9767441860465116,ident,retrained-fc1-msr
282,84,0.9767441860465116,ident,retrained-fc1-msr
283,84,0.9767441860465116,ident,retrained-fc1-msr
284,84,0.9767441860465116,ident,retrained-fc1-msr
285,84,0.9767441860465116,ident,retrained-fc1-msr
286,84,0.9767441860465116,ident,retrained-fc1-msr
287,84,0.9767441860465116,ident,retrained-fc1-msr
288,84,0.9767441860465116,ident,retrained-fc1-msr
289,84,0.9767441860465116,ident,retrained-fc1-msr
290,84,0.9767441860465116,ident,retrained-fc1-msr
291,84,0.9767441860465116,ident,retrained-fc1-msr
292,84,0.9767441860465116,ident,retrained-fc1-msr
293,84,0.9767441860465116,ident,retrained-fc1-msr
294,84,0.9767441860465116,ident,retrained-fc1-msr
295,84,0.9767441860465116,ident,retrained-fc1-msr
296,84,0.9767441860465116,ident,retrained-fc1-msr
297,84,0.9767441860465116,ident,retrained-fc1-msr
298,84,0.9767441860465116,ident,retrained-fc1-msr
299,84,0.9767441860465116,ident,retrained-fc1-msr
300,84,0.9767441860465116,ident,retrained-fc1-msr
301,84,0.9767441860465116,ident,retrained-fc1-msr
302,84,0.9767441860465116,ident,retrained-fc1-msr
303,84,0.9767441860465116,ident,retrained-fc1-msr
304,84,0.9767441860465116,ident,retrained-fc1-msr
305,84,0.9767441860465116,ident,retrained-fc1-msr
306,84,0.9767441860465116,ident,retrained-fc1-msr
307,84,0.9767441860465116,ident,retrained-fc1-msr
308,84,0.9767441860465116,ident,retrained-fc1-msr
309,84,0.9767441860465116,ident,retrained-fc1-msr
310,84,0.9767441860465116,ident,retrained-fc1-msr
311,84,0.9767441860465116,ident,retrained-fc1-msr
312,84,0.9767441860465116,ident,retrained-fc1-msr
313,84,0.9767441860465116,ident,retrained-fc1-msr
314,84,0.9767441860465116,ident,retrained-fc1-msr
315,84,0.9767441860465116,ident,retrained-fc1-msr
316,84,0.9767441860465116,ident,retrained-fc1-msr
317,84,0.9767441860465116,ident,retrained-fc1-msr
318,84,0.9767441860465116,ident,retrained-fc1-msr
319,84,0.9767441860465116,ident,retrained-fc1-msr
320,84,0.9767441860465116,ident,retrained-fc1-msr
321,84,0.9767441860465116,ident,retrained-fc1-msr
322,84,0.9767441860465116,ident,retrained-fc1-msr
323,84,0.9767441860465116,ident,retrained-fc1-msr
324,84,0.9767441860465116,ident,retrained-fc1-msr
325,84,0.9767441860465116,ident,retrained-fc1-msr
326,84,0.9767441860465116,ident,retrained-fc1-msr
327,84,0.9767441860465116,ident,retrained-fc1-msr
328,85,0.9883720930232558,ident,retrained-fc1-msr
329,85,0.9883720930232558,ident,retrained-fc1-msr
330,85,0.9883720930232558,ident,retrained-fc1-msr
331,85,0.9883720930232558,ident,retrained-fc1-msr
332,85,0.9883720930232558,ident,retrained-fc1-msr
333,85,0.9883720930232558,ident,retrained-fc1-msr
334,85,0.9883720930232558,ident,retrained-fc1-msr
335,85,0.9883720930232558,ident,retrained-fc1-msr
336,85,0.9883720930232558,ident,retrained-fc1-msr
337,85,0.9883720930232558,ident,retrained-fc1-msr
338,85,0.9883720930232558,ident,retrained-fc1-msr
339,85,0.9883720930232558,ident,retrained-fc1-msr
340,85,0.9883720930232558,ident,retrained-fc1-msr
341,85,0.9883720930232558,ident,retrained-fc1-msr
342,85,0.9883720930232558,ident,retrained-fc1-msr
343,85,0.9883720930232558,ident,retrained-fc1-msr
344,85,0.9883720930232558,ident,retrained-fc1-msr
345,85,0.9883720930232558,ident,retrained-fc1-msr
346,85,0.9883720930232558,ident,retrained-fc1-msr
347,85,0.9883720930232558,ident,retrained-fc1-msr
348,85,0.9883720930232558,ident,retrained-fc1-msr
349,85,0.9883720930232558,ident,retrained-fc1-msr
350,85,0.9883720930232558,ident,retrained-fc1-msr
351,85,0.9883720930232558,ident,retrained-fc1-msr
352,85,0.9883720930232558,ident,retrained-fc1-msr
353,85,0.9883720930232558,ident,retrained-fc1-msr
354,85,0.9883720930232558,ident,retrained-fc1-msr
355,85,0.9883720930232558,ident,retrained-fc1-msr
356,85,0.9883720930232558,ident,retrained-fc1-msr
357,85,0.9883720930232558,ident,retrained-fc1-msr
358,85,0.9883720930232558,ident,retrained-fc1-msr
359,85,0.9883720930232558,ident,retrained-fc1-msr
360,85,0.9883720930232558,ident,retrained-fc1-msr
361,85,0.9883720930232558,ident,retrained-fc1-msr
362,85,0.9883720930232558,ident,retrained-fc1-msr
363,85,0.9883720930232558,ident,retrained-fc1-msr
364,85,0.9883720930232558,ident,retrained-fc1-msr
365,85,0.9883720930232558,ident,retrained-fc1-msr
366,85,0.9883720930232558,ident,retrained-fc1-msr
367,85,0.9883720930232558,ident,retrained-fc1-msr
368,85,0.9883720930232558,ident,retrained-fc1-msr
369,85,0.9883720930232558,ident,retrained-fc1-msr
370,85,0.9883720930232558,ident,retrained-fc1-msr
371,85,0.9883720930232558,ident,retrained-fc1-msr
372,85,0.9883720930232558,ident,retrained-fc1-msr
373,85,0.9883720930232558,ident,retrained-fc1-msr
374,85,0.9883720930232558,ident,retrained-fc1-msr
375,86,1.0,ident,retrained-fc1-msr
376,86,1.0,ident,retrained-fc1-msr
377,86,1.0,ident,retrained-fc1-msr
378,86,1.0,ident,retrained-fc1-msr
379,86,1.0,ident,retrained-fc1-msr
380,86,1.0,ident,retrained-fc1-msr
381,86,1.0,ident,retrained-fc1-msr
382,86,1.0,ident,retrained-fc1-msr
383,86,1.0,ident,retrained-fc1-msr
384,86,1.0,ident,retrained-fc1-msr
385,86,1.0,ident,retrained-fc1-msr
386,86,1.0,ident,retrained-fc1-msr
387,86,1.0,ident,retrained-fc1-msr
388,86,1.0,ident,retrained-fc1-msr
389,86,1.0,ident,retrained-fc1-msr
390,86,1.0,ident,retrained-fc1-msr
391,86,1.0,ident,retrained-fc1-msr
392,86,1.0,ident,retrained-fc1-msr
393,86,1.0,ident,retrained-fc1-msr
394,86,1.0,ident,retrained-fc1-msr
395,86,1.0,ident,retrained-fc1-msr
396,86,1.0,ident,retrained-fc1-msr
397,86,1.0,ident,retrained-fc1-msr
398,86,1.0,ident,retrained-fc1-msr
399,86,1.0,ident,retrained-fc1-msr
400,86,1.0,ident,retrained-fc1-msr
401,86,1.0,ident,retrained-fc1-msr
402,86,1.0,ident,retrained-fc1-msr
403,86,1.0,ident,retrained-fc1-msr
404,86,1.0,ident,retrained-fc1-msr
405,86,1.0,ident,retrained-fc1-msr
406,86,1.0,ident,retrained-fc1-msr
407,86,1.0,ident,retrained-fc1-msr
408,86,1.0,ident,retrained-fc1-msr
409,86,1.0,ident,retrained-fc1-msr
410,86,1.0,ident,retrained-fc1-msr
411,86,1.0,ident,retrained-fc1-msr
412,86,1.0,ident,retrained-fc1-msr
413,86,1.0,ident,retrained-fc1-msr
414,86,1.0,ident,retrained-fc1-msr
415,86,1.0,ident,retrained-fc1-msr
416,86,1.0,ident,retrained-fc1-msr
417,86,1.0,ident,retrained-fc1-msr
418,86,1.0,ident,retrained-fc1-msr
419,86,1.0,ident,retrained-fc1-msr
420,86,1.0,ident,retrained-fc1-msr
421,86,1.0,ident,retrained-fc1-msr
422,86,1.0,ident,retrained-fc1-msr
423,86,1.0,ident,retrained-fc1-msr
424,86,1.0,ident,retrained-fc1-msr
425,86,1.0,ident,retrained-fc1-msr
426,86,1.0,ident,retrained-fc1-msr
427,86,1.0,ident,retrained-fc1-msr
428,86,1.0,ident,retrained-fc1-msr
429,86,1.0,ident,retrained-fc1-msr
430,86,1.0,ident,retrained-fc1-msr
431,86,1.0,ident,retrained-fc1-msr
432,86,1.0,ident,retrained-fc1-msr
